<SM 0
21 3221380928 2
21 3221380960 2
21 3221381504 1
21 3221381536 1
21 3221381952 2
21 3221381984 2
21 3221382528 1
21 3221382560 1
21 3221382976 2
21 3221383008 2
21 3221383552 1
21 3221383584 1
21 3221384000 2
21 3221384032 2
21 3221384576 1
21 3221384608 1
21 3221385024 2
21 3221385056 2
21 3221385600 1
21 3221385632 1
21 3221386048 2
21 3221386080 2
21 3221386624 1
21 3221386656 1
21 3221387072 2
21 3221387104 2
21 3221387648 1
21 3221387680 1
21 3221388096 2
21 3221388128 2
21 3221388672 1
21 3221388704 1
21 3221389120 2
21 3221389152 2
21 3221406080 1
21 3221406112 1
21 3221406336 2
21 3221406368 2
21 3221407104 1
21 3221407136 1
21 3221407360 2
21 3221407392 2
21 3221408128 1
21 3221408160 1
21 3221408384 2
21 3221408416 2
21 3221409152 1
21 3221409184 1
21 3221409408 2
21 3221409440 2
21 3221410176 1
21 3221410208 1
21 3221410432 2
21 3221410464 2
21 3221411200 1
21 3221411232 1
21 3221411456 2
21 3221411488 2
21 3221412224 1
21 3221412256 1
21 3221412480 2
21 3221412512 2
21 3221413248 1
21 3221413280 1
21 3221413504 2
21 3221413536 2
21 3221414272 1
21 3221414304 1
21 3221414528 2
21 3221414560 2
21 3221415296 1
21 3221415328 1
21 3221415552 2
21 3221415584 2
21 3221416320 1
21 3221416352 1
21 3221416576 2
21 3221416608 2
21 3221417344 1
21 3221417376 1
21 3221417600 2
21 3221417632 2
21 3221418368 1
21 3221418400 1
21 3221418624 2
21 3221418656 2
21 3221419392 1
21 3221419424 1
21 3221419648 2
21 3221419680 2
21 3221420416 1
21 3221420448 1
21 3221420672 2
21 3221420704 2
21 3221421440 1
21 3221421472 1
21 3221421696 2
21 3221421728 2
21 3221438848 1
21 3221438880 1
21 3221438912 2
21 3221438944 2
21 3221439872 1
21 3221439904 1
21 3221439936 2
21 3221439968 2
21 3221440896 1
21 3221440928 1
21 3221440960 2
21 3221440992 2
21 3221441920 1
21 3221441952 1
21 3221441984 2
21 3221442016 2
21 3221442944 1
21 3221442976 1
21 3221443008 2
21 3221443040 2
21 3221443968 1
21 3221444000 1
21 3221444032 2
21 3221444064 2
21 3221444992 1
21 3221445024 1
21 3221445056 2
21 3221445088 2
21 3221446016 1
21 3221446048 1
21 3221446080 2
21 3221446112 2
21 3221447040 1
21 3221447072 1
21 3221447104 2
21 3221447136 2
21 3221448064 1
21 3221448096 1
21 3221448128 2
21 3221448160 2
21 3221449088 1
21 3221449120 1
21 3221449152 2
21 3221449184 2
21 3221450112 1
21 3221450144 1
21 3221450176 2
21 3221450208 2
21 3221451136 1
21 3221451168 1
21 3221451200 2
21 3221451232 2
21 3221452160 1
21 3221452192 1
21 3221452224 2
21 3221452256 2
21 3221453184 1
21 3221453216 1
21 3221453248 2
21 3221453280 2
21 3221454208 1
21 3221454240 1
21 3221454272 2
21 3221454304 2
21 3221455232 4
21 3221455264 8
21 3221455680 2
21 3221455712 2
21 3221456256 4
21 3221456288 1
21 3221456704 2
21 3221456736 2
21 3221457280 3
21 3221457312 1
21 3221457728 2
21 3221457760 2
21 3221458304 1
21 3221458336 1
21 3221458752 2
21 3221458784 2
21 3221459328 5
21 3221459360 3
21 3221459776 2
21 3221459808 2
21 3221460352 2
21 3221460384 8
21 3221460800 2
21 3221460832 2
21 3221461376 1
21 3221461408 5
21 3221461824 2
21 3221461856 2
21 3221462400 2
21 3221462432 9
21 3221462848 2
21 3221462880 2
21 3221463424 1
21 3221463456 9
21 3221463872 2
21 3221463904 2
21 3221464448 1
21 3221464480 1
21 3221464896 2
21 3221464928 2
21 3221465472 2
21 3221465504 3
21 3221465920 2
21 3221465952 2
21 3221466496 2
21 3221466528 2
21 3221466944 2
21 3221466976 2
21 3221467520 4
21 3221467552 4
21 3221467968 2
21 3221468000 2
21 3221468544 3
21 3221468576 4
21 3221468992 2
21 3221469024 2
21 3221469568 1
21 3221469600 1
21 3221470016 2
21 3221470048 2
21 3221470592 1
21 3221470624 1
21 3221471040 2
21 3221471072 2
23 3221340608 1
23 3221340640 1
23 3221341056 1
23 3221341088 1
23 3221341632 1
23 3221341664 1
23 3221342080 2
23 3221342112 2
23 3221342656 1
23 3221342688 1
23 3221343104 2
23 3221343136 2
23 3221343680 1
23 3221343712 1
23 3221344128 2
23 3221344160 2
23 3221344704 1
23 3221344736 1
23 3221345152 2
23 3221345184 2
23 3221345728 1
23 3221345760 1
23 3221346176 2
23 3221346208 2
23 3221346752 1
23 3221346784 1
23 3221347200 2
23 3221347232 2
23 3221347776 1
23 3221347808 1
23 3221348224 2
23 3221348256 2
23 3221348800 1
23 3221348832 1
23 3221349248 2
23 3221349280 2
23 3221349824 1
23 3221349856 1
23 3221350272 2
23 3221350304 2
23 3221350848 1
23 3221350880 1
23 3221351296 2
23 3221351328 2
23 3221351872 1
23 3221351904 1
23 3221352320 2
23 3221352352 2
23 3221352896 1
23 3221352928 1
23 3221353344 2
23 3221353376 2
23 3221353920 1
23 3221353952 1
23 3221354368 2
23 3221354400 2
23 3221354944 1
23 3221354976 1
23 3221355392 2
23 3221355424 2
23 3221355968 1
23 3221356000 1
23 3221356416 2
23 3221356448 2
23 3221455296 2
23 3221455328 2
23 3221456320 2
23 3221456352 2
23 3221457344 2
23 3221457376 2
23 3221458368 2
23 3221458400 2
23 3221459392 2
23 3221459424 2
23 3221460416 2
23 3221460448 2
23 3221461440 2
23 3221461472 2
23 3221462464 2
23 3221462496 2
23 3221463488 2
23 3221463520 2
23 3221464512 2
23 3221464544 2
23 3221465536 2
23 3221465568 2
23 3221466560 2
23 3221466592 2
23 3221467584 2
23 3221467616 2
23 3221468608 2
23 3221468640 2
23 3221469632 2
23 3221469664 2
23 3221470656 2
23 3221470688 2
24 3221340800 1
24 3221340832 1
24 3221340864 1
24 3221340896 1
24 3221340928 1
24 3221340960 1
24 3221340992 1
24 3221341024 1
24 3221341824 1
24 3221341856 1
24 3221341888 1
24 3221341920 1
24 3221341952 1
24 3221341984 1
24 3221342016 1
24 3221342048 1
24 3221342848 1
24 3221342880 1
24 3221342912 1
24 3221342944 1
24 3221342976 1
24 3221343008 1
24 3221343040 1
24 3221343072 1
24 3221343872 1
24 3221343904 1
24 3221343936 1
24 3221343968 1
24 3221344000 1
24 3221344032 1
24 3221344064 1
24 3221344096 1
24 3221344896 1
24 3221344928 1
24 3221344960 1
24 3221344992 1
24 3221345024 1
24 3221345056 1
24 3221345088 1
24 3221345120 1
24 3221345920 1
24 3221345952 1
24 3221345984 1
24 3221346016 1
24 3221346048 1
24 3221346080 1
24 3221346112 1
24 3221346144 1
24 3221346944 1
24 3221346976 1
24 3221347008 1
24 3221347040 1
24 3221347072 1
24 3221347104 1
24 3221347136 1
24 3221347168 1
24 3221347968 1
24 3221348000 1
24 3221348032 1
24 3221348064 1
24 3221348096 1
24 3221348128 1
24 3221348160 1
24 3221348192 1
24 3221348992 1
24 3221349024 1
24 3221349056 1
24 3221349088 1
24 3221349120 1
24 3221349152 1
24 3221349184 1
24 3221349216 1
24 3221350016 1
24 3221350048 1
24 3221350080 1
24 3221350112 1
24 3221350144 1
24 3221350176 1
24 3221350208 1
24 3221350240 1
24 3221351040 1
24 3221351072 1
24 3221351104 1
24 3221351136 1
24 3221351168 1
24 3221351200 1
24 3221351232 1
24 3221351264 1
24 3221352064 1
24 3221352096 1
24 3221352128 1
24 3221352160 1
24 3221352192 1
24 3221352224 1
24 3221352256 1
24 3221352288 1
24 3221353088 1
24 3221353120 1
24 3221353152 1
24 3221353184 1
24 3221353216 1
24 3221353248 1
24 3221353280 1
24 3221353312 1
24 3221354112 1
24 3221354144 1
24 3221354176 1
24 3221354208 1
24 3221354240 1
24 3221354272 1
24 3221354304 1
24 3221354336 1
24 3221355136 1
24 3221355168 1
24 3221355200 1
24 3221355232 1
24 3221355264 1
24 3221355296 1
24 3221355328 1
24 3221355360 1
24 3221356160 1
24 3221356192 1
24 3221356224 1
24 3221356256 1
24 3221356288 1
24 3221356320 1
24 3221356352 1
24 3221356384 1
24 3221373376 1
24 3221373408 1
24 3221373760 2
24 3221373792 2
24 3221374400 1
24 3221374432 1
24 3221374784 2
24 3221374816 2
24 3221375424 1
24 3221375456 1
24 3221375808 2
24 3221375840 2
24 3221376448 1
24 3221376480 1
24 3221376832 2
24 3221376864 2
24 3221377472 1
24 3221377504 1
24 3221377856 2
24 3221377888 2
24 3221378496 1
24 3221378528 1
24 3221378880 2
24 3221378912 2
24 3221379520 1
24 3221379552 1
24 3221379904 2
24 3221379936 2
24 3221380544 1
24 3221380576 1
24 3221380928 2
24 3221380960 2
24 3221381568 1
24 3221381600 1
24 3221381952 2
24 3221381984 2
24 3221382592 1
24 3221382624 1
24 3221382976 2
24 3221383008 2
24 3221383616 1
24 3221383648 1
24 3221384000 2
24 3221384032 2
24 3221384640 1
24 3221384672 1
24 3221385024 2
24 3221385056 2
24 3221385664 1
24 3221385696 1
24 3221386048 2
24 3221386080 2
24 3221386688 1
24 3221386720 1
24 3221387072 2
24 3221387104 2
24 3221387712 1
24 3221387744 1
24 3221388096 2
24 3221388128 2
24 3221388736 1
24 3221388768 1
24 3221389120 2
24 3221389152 2
24 3221406144 1
24 3221406176 1
24 3221406464 2
24 3221406496 2
24 3221407168 1
24 3221407200 1
24 3221407488 2
24 3221407520 2
24 3221408192 1
24 3221408224 1
24 3221408512 2
24 3221408544 2
24 3221409216 1
24 3221409248 1
24 3221409536 2
24 3221409568 2
24 3221410240 1
24 3221410272 1
24 3221410560 2
24 3221410592 2
24 3221411264 1
24 3221411296 1
24 3221411584 2
24 3221411616 2
24 3221412288 1
24 3221412320 1
24 3221412608 2
24 3221412640 2
24 3221413312 1
24 3221413344 1
24 3221413632 2
24 3221413664 2
24 3221414336 1
24 3221414368 1
24 3221414656 2
24 3221414688 2
24 3221415360 1
24 3221415392 1
24 3221415680 2
24 3221415712 2
24 3221416384 1
24 3221416416 1
24 3221416704 2
24 3221416736 2
24 3221417408 1
24 3221417440 1
24 3221417728 2
24 3221417760 2
24 3221418432 1
24 3221418464 1
24 3221418752 2
24 3221418784 2
24 3221419456 1
24 3221419488 1
24 3221419776 2
24 3221419808 2
24 3221420480 1
24 3221420512 1
24 3221420800 2
24 3221420832 2
24 3221421504 1
24 3221421536 1
24 3221421824 2
24 3221421856 2
24 3221438912 1
24 3221438944 1
24 3221439168 2
24 3221439200 2
24 3221439936 1
24 3221439968 1
24 3221440192 2
24 3221440224 2
24 3221440960 1
24 3221440992 1
24 3221441216 2
24 3221441248 2
24 3221441984 1
24 3221442016 1
24 3221442240 2
24 3221442272 2
24 3221443008 1
24 3221443040 1
24 3221443264 2
24 3221443296 2
24 3221444032 1
24 3221444064 1
24 3221444288 2
24 3221444320 2
24 3221445056 1
24 3221445088 1
24 3221445312 2
24 3221445344 2
24 3221446080 1
24 3221446112 1
24 3221446336 2
24 3221446368 2
24 3221447104 1
24 3221447136 1
24 3221447360 2
24 3221447392 2
24 3221448128 1
24 3221448160 1
24 3221448384 2
24 3221448416 2
24 3221449152 1
24 3221449184 1
24 3221449408 2
24 3221449440 2
24 3221450176 1
24 3221450208 1
24 3221450432 2
24 3221450464 2
24 3221451200 1
24 3221451232 1
24 3221451456 2
24 3221451488 2
24 3221452224 1
24 3221452256 1
24 3221452480 2
24 3221452512 2
24 3221453248 1
24 3221453280 1
24 3221453504 2
24 3221453536 2
24 3221454272 1
24 3221454304 1
24 3221454528 2
24 3221454560 2
24 3221471680 1
24 3221471712 1
24 3221471872 2
24 3221471904 2
24 3221472704 1
24 3221472736 1
24 3221472896 2
24 3221472928 2
24 3221473728 1
24 3221473760 1
24 3221473920 2
24 3221473952 2
24 3221474752 1
24 3221474784 1
24 3221474944 2
24 3221474976 2
24 3221475776 2
24 3221475808 3
24 3221475968 2
24 3221476000 2
24 3221476800 1
24 3221476832 5
24 3221476992 2
24 3221477024 2
24 3221477824 1
24 3221477856 1
24 3221478016 2
24 3221478048 2
24 3221478848 1
24 3221478880 1
24 3221479040 2
24 3221479072 2
24 3221479872 5
24 3221479904 4
24 3221480064 2
24 3221480096 2
24 3221480896 1
24 3221480928 1
24 3221481088 2
24 3221481120 2
24 3221481920 3
24 3221481952 3
24 3221482112 2
24 3221482144 2
24 3221482944 3
24 3221482976 1
24 3221483136 2
24 3221483168 2
24 3221483968 6
24 3221484000 1
24 3221484160 2
24 3221484192 2
24 3221484992 1
24 3221485024 8
24 3221485184 2
24 3221485216 2
24 3221486016 3
24 3221486048 4
24 3221486208 2
24 3221486240 2
24 3221487040 4
24 3221487072 4
24 3221487232 2
24 3221487264 2
27 3221357184 1
27 3221357216 1
27 3221357248 1
27 3221357280 1
27 3221357312 1
27 3221357344 1
27 3221357376 1
27 3221357408 1
27 3221358208 1
27 3221358240 1
27 3221358272 1
27 3221358304 1
27 3221358336 1
27 3221358368 1
27 3221358400 1
27 3221358432 1
27 3221359232 1
27 3221359264 1
27 3221359296 1
27 3221359328 1
27 3221359360 1
27 3221359392 1
27 3221359424 1
27 3221359456 1
27 3221360256 1
27 3221360288 1
27 3221360320 1
27 3221360352 1
27 3221360384 1
27 3221360416 1
27 3221360448 1
27 3221360480 1
27 3221361280 1
27 3221361312 1
27 3221361344 1
27 3221361376 1
27 3221361408 1
27 3221361440 1
27 3221361472 1
27 3221361504 1
27 3221362304 1
27 3221362336 1
27 3221362368 1
27 3221362400 1
27 3221362432 1
27 3221362464 1
27 3221362496 1
27 3221362528 1
27 3221363328 1
27 3221363360 1
27 3221363392 1
27 3221363424 1
27 3221363456 1
27 3221363488 1
27 3221363520 1
27 3221363552 1
27 3221364352 1
27 3221364384 1
27 3221364416 1
27 3221364448 1
27 3221364480 1
27 3221364512 1
27 3221364544 1
27 3221364576 1
27 3221365376 1
27 3221365408 1
27 3221365440 1
27 3221365472 1
27 3221365504 1
27 3221365536 1
27 3221365568 1
27 3221365600 1
27 3221366400 1
27 3221366432 1
27 3221366464 1
27 3221366496 1
27 3221366528 1
27 3221366560 1
27 3221366592 1
27 3221366624 1
27 3221367424 1
27 3221367456 1
27 3221367488 1
27 3221367520 1
27 3221367552 1
27 3221367584 1
27 3221367616 1
27 3221367648 1
27 3221368448 1
27 3221368480 1
27 3221368512 1
27 3221368544 1
27 3221368576 1
27 3221368608 1
27 3221368640 1
27 3221368672 1
27 3221369472 1
27 3221369504 1
27 3221369536 1
27 3221369568 1
27 3221369600 1
27 3221369632 1
27 3221369664 1
27 3221369696 1
27 3221370496 1
27 3221370528 1
27 3221370560 1
27 3221370592 1
27 3221370624 1
27 3221370656 1
27 3221370688 1
27 3221370720 1
27 3221371520 1
27 3221371552 1
27 3221371584 1
27 3221371616 1
27 3221371648 1
27 3221371680 1
27 3221371712 1
27 3221371744 1
27 3221372544 1
27 3221372576 1
27 3221372608 1
27 3221372640 1
27 3221372672 1
27 3221372704 1
27 3221372736 1
27 3221372768 1
27 3221373440 1
27 3221373472 1
27 3221373568 2
27 3221373600 2
27 3221374464 1
27 3221374496 1
27 3221374592 2
27 3221374624 2
27 3221375488 1
27 3221375520 1
27 3221375616 2
27 3221375648 2
27 3221376512 1
27 3221376544 1
27 3221376640 2
27 3221376672 2
27 3221377536 1
27 3221377568 1
27 3221377664 2
27 3221377696 2
27 3221378560 1
27 3221378592 1
27 3221378688 2
27 3221378720 2
27 3221379584 1
27 3221379616 1
27 3221379712 2
27 3221379744 2
27 3221380608 1
27 3221380640 1
27 3221380736 2
27 3221380768 2
27 3221381632 1
27 3221381664 1
27 3221381760 2
27 3221381792 2
27 3221382656 1
27 3221382688 1
27 3221382784 2
27 3221382816 2
27 3221383680 1
27 3221383712 1
27 3221383808 2
27 3221383840 2
27 3221384704 1
27 3221384736 1
27 3221384832 2
27 3221384864 2
27 3221385728 1
27 3221385760 1
27 3221385856 2
27 3221385888 2
27 3221386752 1
27 3221386784 1
27 3221386880 2
27 3221386912 2
27 3221387776 1
27 3221387808 1
27 3221387904 2
27 3221387936 2
27 3221388800 1
27 3221388832 1
27 3221388928 2
27 3221388960 2
27 3221406208 1
27 3221406240 1
27 3221406400 2
27 3221406432 2
27 3221407232 1
27 3221407264 1
27 3221407424 2
27 3221407456 2
27 3221408256 1
27 3221408288 1
27 3221408448 2
27 3221408480 2
27 3221409280 1
27 3221409312 1
27 3221409472 2
27 3221409504 2
27 3221410304 1
27 3221410336 1
27 3221410496 2
27 3221410528 2
27 3221411328 1
27 3221411360 1
27 3221411520 2
27 3221411552 2
27 3221412352 1
27 3221412384 1
27 3221412544 2
27 3221412576 2
27 3221413376 1
27 3221413408 1
27 3221413568 2
27 3221413600 2
27 3221414400 1
27 3221414432 1
27 3221414592 2
27 3221414624 2
27 3221415424 1
27 3221415456 1
27 3221415616 2
27 3221415648 2
27 3221416448 1
27 3221416480 1
27 3221416640 2
27 3221416672 2
27 3221417472 1
27 3221417504 1
27 3221417664 2
27 3221417696 2
27 3221418496 1
27 3221418528 1
27 3221418688 2
27 3221418720 2
27 3221419520 1
27 3221419552 1
27 3221419712 2
27 3221419744 2
27 3221420544 1
27 3221420576 1
27 3221420736 2
27 3221420768 2
27 3221421568 1
27 3221421600 1
27 3221421760 2
27 3221421792 2
27 3221438976 1
27 3221439008 1
27 3221439232 2
27 3221439264 2
27 3221440000 1
27 3221440032 1
27 3221440256 2
27 3221440288 2
27 3221441024 1
27 3221441056 1
27 3221441280 2
27 3221441312 2
27 3221442048 1
27 3221442080 1
27 3221442304 2
27 3221442336 2
27 3221443072 1
27 3221443104 1
27 3221443328 2
27 3221443360 2
27 3221444096 1
27 3221444128 1
27 3221444352 2
27 3221444384 2
27 3221445120 1
27 3221445152 1
27 3221445376 2
27 3221445408 2
27 3221446144 1
27 3221446176 1
27 3221446400 2
27 3221446432 2
27 3221447168 1
27 3221447200 1
27 3221447424 2
27 3221447456 2
27 3221448192 1
27 3221448224 1
27 3221448448 2
27 3221448480 2
27 3221449216 1
27 3221449248 1
27 3221449472 2
27 3221449504 2
27 3221450240 1
27 3221450272 1
27 3221450496 2
27 3221450528 2
27 3221451264 1
27 3221451296 1
27 3221451520 2
27 3221451552 2
27 3221452288 1
27 3221452320 1
27 3221452544 2
27 3221452576 2
27 3221453312 1
27 3221453344 1
27 3221453568 2
27 3221453600 2
27 3221454336 1
27 3221454368 1
27 3221454592 2
27 3221454624 2
27 3221471744 1
27 3221471776 1
27 3221472064 2
27 3221472096 2
27 3221472768 1
27 3221472800 1
27 3221473088 2
27 3221473120 2
27 3221473792 1
27 3221473824 1
27 3221474112 2
27 3221474144 2
27 3221474816 1
27 3221474848 1
27 3221475136 2
27 3221475168 2
27 3221475840 1
27 3221475872 1
27 3221476160 2
27 3221476192 2
27 3221476864 1
27 3221476896 1
27 3221477184 2
27 3221477216 2
27 3221477888 1
27 3221477920 1
27 3221478208 2
27 3221478240 2
27 3221478912 1
27 3221478944 1
27 3221479232 2
27 3221479264 2
27 3221479936 1
27 3221479968 1
27 3221480256 2
27 3221480288 2
27 3221480960 1
27 3221480992 1
27 3221481280 2
27 3221481312 2
27 3221481984 1
27 3221482016 1
27 3221482304 2
27 3221482336 2
27 3221483008 1
27 3221483040 1
27 3221483328 2
27 3221483360 2
27 3221484032 1
27 3221484064 1
27 3221484352 2
27 3221484384 2
27 3221485056 1
27 3221485088 1
27 3221485376 2
27 3221485408 2
27 3221486080 1
27 3221486112 1
27 3221486400 2
27 3221486432 2
27 3221487104 1
27 3221487136 1
27 3221487424 2
27 3221487456 2
30 3221373696 1
30 3221373728 1
30 3221373888 2
30 3221373920 2
30 3221374720 1
30 3221374752 1
30 3221374912 2
30 3221374944 2
30 3221375744 1
30 3221375776 1
30 3221375936 2
30 3221375968 2
30 3221376768 1
30 3221376800 1
30 3221376960 2
30 3221376992 2
30 3221377792 1
30 3221377824 1
30 3221377984 2
30 3221378016 2
30 3221378816 1
30 3221378848 1
30 3221379008 2
30 3221379040 2
30 3221379840 1
30 3221379872 1
30 3221380032 2
30 3221380064 2
30 3221380864 1
30 3221380896 1
30 3221381056 2
30 3221381088 2
30 3221381888 1
30 3221381920 1
30 3221382080 2
30 3221382112 2
30 3221382912 1
30 3221382944 1
30 3221383104 2
30 3221383136 2
30 3221383936 1
30 3221383968 1
30 3221384128 2
30 3221384160 2
30 3221384960 1
30 3221384992 1
30 3221385152 2
30 3221385184 2
30 3221385984 1
30 3221386016 1
30 3221386176 2
30 3221386208 2
30 3221387008 1
30 3221387040 1
30 3221387200 2
30 3221387232 2
30 3221388032 1
30 3221388064 1
30 3221388224 2
30 3221388256 2
30 3221389056 1
30 3221389088 1
30 3221389248 2
30 3221389280 2
30 3221389888 1
30 3221389920 1
30 3221390272 2
30 3221390304 2
30 3221390912 1
30 3221390944 1
30 3221391296 2
30 3221391328 2
30 3221391936 1
30 3221391968 1
30 3221392320 2
30 3221392352 2
30 3221392960 1
30 3221392992 1
30 3221393344 2
30 3221393376 2
30 3221393984 1
30 3221394016 1
30 3221394368 2
30 3221394400 2
30 3221395008 1
30 3221395040 1
30 3221395392 2
30 3221395424 2
30 3221396032 1
30 3221396064 1
30 3221396416 2
30 3221396448 2
30 3221397056 1
30 3221397088 1
30 3221397440 2
30 3221397472 2
30 3221398080 1
30 3221398112 1
30 3221398464 2
30 3221398496 2
30 3221399104 1
30 3221399136 1
30 3221399488 2
30 3221399520 2
30 3221400128 1
30 3221400160 1
30 3221400512 2
30 3221400544 2
30 3221401152 1
30 3221401184 1
30 3221401536 2
30 3221401568 2
30 3221402176 1
30 3221402208 1
30 3221402560 2
30 3221402592 2
30 3221403200 1
30 3221403232 1
30 3221403584 2
30 3221403616 2
30 3221404224 1
30 3221404256 1
30 3221404608 2
30 3221404640 2
30 3221405248 1
30 3221405280 1
30 3221405632 2
30 3221405664 2
30 3221439040 1
30 3221439072 1
30 3221439232 2
30 3221439264 2
30 3221440064 1
30 3221440096 1
30 3221440256 2
30 3221440288 2
30 3221441088 1
30 3221441120 1
30 3221441280 2
30 3221441312 2
30 3221442112 1
30 3221442144 1
30 3221442304 2
30 3221442336 2
30 3221443136 1
30 3221443168 1
30 3221443328 2
30 3221443360 2
30 3221444160 1
30 3221444192 1
30 3221444352 2
30 3221444384 2
30 3221445184 1
30 3221445216 1
30 3221445376 2
30 3221445408 2
30 3221446208 1
30 3221446240 1
30 3221446400 2
30 3221446432 2
30 3221447232 1
30 3221447264 1
30 3221447424 2
30 3221447456 2
30 3221448256 1
30 3221448288 1
30 3221448448 2
30 3221448480 2
30 3221449280 1
